"","Date","NDVI","NIRv","smoothed_NIRv"
"264",2021-09-21,0.293078055964654,0.0654788865979381,0.0655797600105353
"265",2021-09-22,0.293794850147742,0.0655281215702828,0.0654718201294384
"266",2021-09-23,0.293469041560645,0.0651080576759966,0.0650582204932601
"267",2021-09-24,0.291489361702128,0.0641870212765957,0.0641898122164174
"268",2021-09-25,0.290557939914163,0.0633147725321889,0.0635246024508599
"269",2021-09-26,0.291793313069909,0.0630085106382979,0.0625944622326243
"270",2021-09-27,0.28827646544182,0.0613374190726159,0.0622585676211285
"271",2021-09-28,0.288664323374341,0.0612012460456942,0.0593173715437861
"272",2021-09-29,0.278021724058239,0.0547530067021031,0.0568660671197991
"273",2021-09-30,0.284014002333722,0.056124252042007,0.0548148280116002
"274",2021-10-01,0.281375088297622,0.0547941615257829,0.0555275697144974
"275",2021-10-02,0.283962264150943,0.0555185283018868,0.0550263674221423
"276",2021-10-03,0.286270691333982,0.0544967166504381,0.054624974403649
"277",2021-10-04,0.286741016109046,0.0536699677819083,0.0537757613384816
"278",2021-10-05,0.287138584247258,0.0534831824526421,0.0535306135771939
"279",2021-10-06,0.287039358235147,0.0531470032589621,0.052739345774467
"280",2021-10-07,0.290322580645161,0.0513187096774193,0.0515471820476506
"281",2021-10-08,0.281062124248497,0.0514115851703407,0.0518869614104735
"282",2021-10-09,0.287084870848708,0.0541734022140221,0.0535146877709346
"283",2021-10-10,0.288943488943489,0.0548058771498771,0.0551974162757246
"284",2021-10-11,0.29126213592233,0.0561957281553398,0.0560210965925234
"285",2021-10-12,0.294060131997067,0.0566617169396236,0.0566891744580888
"286",2021-10-13,0.29481190066388,0.0565599734447996,0.0558930661770011
"287",2021-10-14,0.291361639824305,0.055926289897511,0.0581072486743406
"288",2021-10-15,0.304612502926715,0.0625770433153828,0.0599519521953418
"289",2021-10-16,0.292962356792144,0.0588840916530278,0.0601353383602478
"290",2021-10-17,0.290960451977401,0.0578453559322034,0.0579608411755768
"291",2021-10-18,0.291479820627803,0.0578608789237668,0.0573895780028826
"292",2021-10-19,0.285142453496586,0.0559833755592182,0.0560564430592522
"293",2021-10-20,0.283432657926103,0.0547640715137068,0.0552579691805835
